transaction_id,customer_id,product_id,transaction_date,amount,quantity,payment_method,status
0fe2d607-5137-4d56-b764-416ac5cbacec,CUST074,PROD008,2026-05-14,237.46,2,Credit Card,Completed
29d097be-9246-4e2e-913d-abe1c2dcae7c,CUST074,PROD005,2026-03-29,158.38,1,Credit Card,Completed
3de7c358-b70b-4f62-973c-5fe015fa750c,CUST075,PROD005,2026-05-09,158.38,1,Credit Card,Completed
2dd0da3e-1a77-4c92-8728-b54a8ebcf284,CUST075,PROD009,2026-01-31,,1,Credit Card,Completed
a727b9bf-feb3-458b-aa2d-0cbb7f5e52cd,CUST075,PROD007,2026-07-08,181.57,1,Bank Transfer,Completed
5ce6c86e-35d2-47da-be84-1e6b7b62f8de,CUST075,PROD009,2026-05-28,,2,Credit Card,Completed
30b08b24-eec2-46ba-87bd-d654d6e8bcb9,CUST075,PROD005,2026-01-25,$158.38,1,Bank Transfer,Completed
ac0f4692-e170-4c9c-b263-137eb4479750,cust075,PROD003,2026-05-04,352.06,3,   CrEdIt CaRd   ,Completed
4044eea8-9438-4450-911a-1fb73182ec29,CUST075,PROD005,2026-02-14,158.38,3,   CrEdIt CaRd   ,Completed
8ceaee64-0503-4776-a9dc-d1bf967aebbb,CUST075,PROD002,2026-06-27,204.84,1,   CrEdIt CaRd   ,Completed
f3574d77-22a8-4e90-9de2-ee59802a663b,CUST075,PROD002,2026-06-10,204.84,2,PayPal,Completed
cafde08c-1eb8-4103-912a-117cebcc0699,CUST075,PROD001,2026-02-12,90.71,2,Bank Transfer,Completed
e982551b-edf9-4a41-942e-31fb36d33c35,CUST075,PROD010,2026-02-04,77.0,,PayPal,Completed
9c682575-24b5-4a9b-ae77-29326e6150a1,CUST075,PROD002,2026-05-13,204.84,3,Credit Card,Completed
68f929b7-9126-4b73-85e6-72165286d13d,CUST075,PROD010,2026-05-02,$77.0,1,Credit Card,Completed
ef9405dd-7b5d-4625-94c2-ff1a4ea90d5c,CUST075,PROD003,2026-05-23,352.06,3,Credit Card,Completed
2a64579b-bb34-41b8-811e-4325a7acd552,CUST075,PROD010,2026-05-19,77.0,3,Bank Transfer,Completed
3dfa8338-0bb3-401b-b8a3-63a509ab1b05,CUST075,PROD002,2026-02-27,204.84,1,Credit Card,Completed
55aa678f-0a1c-4b15-a1b9-02a1458ccd38,CUST075,PROD001,2026-02-08,90.71,,Credit Card,Completed
a704e5db-ecb9-4e9c-8ce8-c8322932b637,CUST075,PROD001,2026-06-04,90.71,2,PayPal,Completed
2f7f5afa-bdee-4303-a728-59cbe2a7fbe6,CUST075,PROD006,2026-04-01,280.01,3,PayPal,Completed
1581a959-0fa7-43dc-bd4f-59298ab98217,CUST075,PROD005,2026-01-25,158.38,3,Credit Card,Completed
8ccba4c4-3c21-4af8-a4b5-130fead3da26,CUST076,PROD005,2026-02-25,$158.38,1,   CrEdIt CaRd   ,Completed
2f3e2870-1310-434f-b283-b5faae9dc105,CUST076,PROD003,2026-04-02,352.06,3,PayPal,Completed
a6089d5d-9da3-49f3-a849-8a7b795ec6da,CUST076,PROD006,2026-05-29,280.01,2,   CrEdIt CaRd   ,Completed
7887f855-5845-4df5-8a37-c7d7f712b517,CUST076,PROD003,2026-05-24,,2,PayPal,Completed
8eda5d86-3b32-48e3-a3c8-98281efbf994,CUST076,PROD003,2026-01-26,,1,Credit Card,Completed
00a1fe4e-a0c1-4182-bd16-efe46201b82c,CUST076,PROD004,2026-04-03,467.7,3,   CrEdIt CaRd   ,Completed
7b0a8b52-8a50-4017-8521-34ed0396fd18,CUST076,PROD008,2026-01-22,237.46,1,Bank Transfer,Completed
b3cdda24-1df1-4c5f-a7e7-914a269626f7,CUST076,PROD008,2026-03-24,237.46,3,PayPal,Completed
c624256a-5d73-47d9-af6d-0cec3faaffeb,CUST076,PROD010,2026-03-22,77.0,1,   CrEdIt CaRd   ,Completed
24dea29e-22d6-4886-aad1-68017a200b07,CUST076,PROD008,2026-05-17,237.46,1,PayPal,Completed
21af0c16-e632-48ce-bbf1-001c554985fc,CUST076,PROD005,2026-06-03,158.38,1,   CrEdIt CaRd   ,Completed
40f46d01-6657-49d6-8f8d-e680b56b63a8,CUST076,PROD008,2026-05-13,237.46,1,Credit Card,Completed
302c98ff-e684-4542-9ab9-3774864745f5,cust076,PROD002,2026-06-29,204.84,3,Bank Transfer,Completed
8e9136e9-0b3a-4cf1-97cd-cd83ea4fe2f1,CUST076,PROD002,2026-02-02,204.84,3,   CrEdIt CaRd   ,Completed
c32cc823-051f-4f83-b7f1-7b7c391fb933,CUST076,PROD007,2026-02-03,181.57,,Credit Card,Completed
b5e14426-6bf4-455c-81d3-cc01f1583b40,CUST076,PROD006,2026-07-17,280.01,1,PayPal,Completed
177df420-147a-4ca0-bb18-f895f0c9232a,CUST076,PROD008,2026-06-19,237.46,2,Bank Transfer,Completed
62f22810-4550-4d00-9f07-709c9fdf61b3,CUST076,PROD007,2026-04-12,181.57,1,Bank Transfer,Completed
155eaf55-f6ce-4ecd-bc3b-00c1e142701a,CUST077,PROD010,2026-07-16,77.0,1,PayPal,Completed
78ad6b6c-4452-4e5a-b28f-e8cd6a73a830,CUST077,PROD001,2026-06-08,90.71,1,Bank Transfer,Completed
f3661874-1769-41e5-9d19-f5b0fbba6e4f,CUST077,PROD003,2026-01-24,352.06,3,Bank Transfer,Completed
215de28c-9a4c-4cec-ad00-9177d5c2ec98,CUST077,PROD003,2026-03-15,,3,PayPal,Completed
bb08630d-8670-4392-a4dd-156850a01c51,CUST077,PROD008,2026-03-17,237.46,2,Bank Transfer,Completed
163e27f2-da86-4450-83fc-3a56d7504e97,CUST077,PROD006,2026-06-21,280.01,1,Credit Card,Completed
6f2e2790-9389-437c-9d66-fac37da93d66,CUST077,PROD006,2026-03-27,280.01,2,   CrEdIt CaRd   ,Completed
51827511-1e1e-4230-9256-adc2987e0d4a,CUST078,PROD010,2026-02-04,77.0,1,PayPal,Completed
f3a7ef82-2943-4eee-bf87-7b367309b5c8,CUST078,PROD007,2026-04-23,181.57,3,PayPal,Completed
3b04b5a9-3b7e-407d-bb60-0135f1888d78,CUST078,PROD006,2026-02-22,,3,PayPal,Completed
22fc192a-042e-4dc7-bbd3-4714fabec189,CUST078,PROD008,2026-04-15,237.46,3,Bank Transfer,Completed
65af8bb6-0190-434b-9716-61b04cfc7ab9,CUST078,PROD009,2026-03-07,,3,   CrEdIt CaRd   ,Completed
d941076e-1c9b-4629-bcb1-f3b869982d6d,CUST078,PROD008,2026-06-22,,2,   CrEdIt CaRd   ,Completed
1ddff1af-ca95-41d2-beb6-b375bc26fd14,CUST078,PROD006,2026-03-25,280.01,2,PayPal,Completed
5a7fde56-4ed6-4911-b758-1e1a6606a648,CUST078,PROD004,2026-02-12,467.7,2,PayPal,Completed
974c9463-afbf-4cda-bc4f-c8b65308722f,CUST078,PROD004,2026-03-28,467.7,1,PayPal,Completed
21e3111b-3c31-4d4a-b30c-4122135e3011,CUST078,PROD008,2026-02-22,237.46,3,   CrEdIt CaRd   ,Completed
5008251e-b7f2-4eb3-b5bc-1979c6f36c43,CUST078,PROD010,2026-04-24,77.0,2,   CrEdIt CaRd   ,Completed
10e0036f-f2cf-4ac1-8765-6b0da411533a,CUST078,PROD006,2026-04-13,280.01,3,   CrEdIt CaRd   ,Completed
d20cca3e-5da4-49ef-a34b-09c03323871a,CUST078,PROD003,2026-05-12,,3,Credit Card,Completed
0e3d5a97-714c-4f38-aef0-dde4ae59c875,CUST078,PROD006,2026-01-31,$280.01,1,   CrEdIt CaRd   ,Completed
a808d3b0-4d9a-4d80-92e1-ccf75d29bc26,CUST078,PROD003,2026-05-06,352.06,1,   CrEdIt CaRd   ,Completed
ef183748-c909-4fa6-9f62-efcf76419589,CUST078,PROD001,2026-04-14,90.71,1,Credit Card,Completed
0ad2ec64-b299-4e3e-9f2d-0093729aff1e,CUST079,PROD006,2026-05-23,280.01,2,Credit Card,Completed
01226dc7-9808-4f98-9308-543558c19562,CUST079,PROD007,2026-05-07,181.57,1,Bank Transfer,Completed
a7452e37-20ee-4c74-8b5b-11392f19a8bd,CUST079,PROD004,2026-06-11,467.7,3,Credit Card,Completed
90c0057a-0831-450b-89cd-fcf26f422d84,CUST079,PROD007,2026-07-17,181.57,2,   CrEdIt CaRd   ,Completed
ef004743-ee18-4a9e-ac4e-763cd1eb15e1,CUST079,PROD005,2026-07-14,158.38,1,PayPal,Completed
4f197cc6-0b8b-4955-aa6d-f5ad1e20fdd9,CUST079,PROD002,2026-03-13,204.84,2,PayPal,Completed
1e37dfb4-e930-4de7-bcf9-120d1c9e0052,CUST079,PROD003,2026-03-27,99999999,3,   CrEdIt CaRd   ,Completed
9cba9467-f3ff-49ae-9685-c32397fd00f1,CUST079,PROD010,2026-06-26,77.0,3,   CrEdIt CaRd   ,Completed
f8a57637-c24b-4285-8710-82f3ba43c7d0,CUST079,PROD009,2026-05-25,,3,Bank Transfer,Completed
b0919501-7a7e-40d5-b27c-47675e10dd20,CUST079,PROD008,2026-06-05,237.46,1,PayPal,Completed
d91e563b-9643-4827-be22-c7508421c0cb,CUST079,PROD003,2026-05-11,352.06,1,Credit Card,Completed
1b527b75-dc5c-4324-9599-dfb55dccbf5b,CUST079,PROD007,2026-01-29,181.57,3,PayPal,Completed
6992982d-8fab-473f-a5a4-ca9ea3ed5c0e,CUST079,PROD004,2026-02-07,467.7,,   CrEdIt CaRd   ,Completed
847d5a05-e725-42d9-b363-2ee2c5caf826,CUST079,PROD002,2026-03-03,204.84,1,Credit Card,Completed
3f2d22b7-6b50-4f41-8da6-921c9328200e,CUST079,PROD010,2026-06-15,77.0,two,   CrEdIt CaRd   ,Completed
922c8b10-d25f-4309-acf0-b75765c043ad,CUST079,PROD002,2026-04-07,204.84,1,   CrEdIt CaRd   ,Completed
0cdddfe5-a0be-46cd-88e4-bd20325d7f08,CUST079,PROD008,2026-01-22,237.46,3,Credit Card,Completed
59c1e214-1fcd-4c65-873a-7f8584627d4e,CUST079,PROD005,2026-07-02,158.38,2,   CrEdIt CaRd   ,Completed
7d4e5abd-7a8d-4fb6-b20f-b9f76d5c3165,CUST079,PROD006,2026-04-28,280.01,1,   CrEdIt CaRd   ,Completed
ad8748ff-d8dc-4547-a9d7-185b2ec0517e,CUST079,PROD004,2026-06-03,467.7,2,PayPal,Completed
186fcdd5-8eb9-4f60-8bca-7d2da0520413,CUST080,PROD006,2026-04-28,280.01,2,PayPal,Completed
19c7441e-7cb8-4184-b25d-ea0f6e1e38cb,cust080,PROD008,2026-07-05,237.46,2,Bank Transfer,Completed
7f5638fb-65e6-4007-a6ed-1803405d9b14,CUST080,PROD010,2026-04-11,77.0,2,Credit Card,Completed
18f0b16c-f736-47ac-9545-6a7a48050a38,CUST080,PROD005,2026-06-04,158.38,1,Credit Card,Completed
1a07ec8b-7654-469f-9f02-7ec4634a7829,CUST080,PROD001,2026-05-05,90.71,3,Bank Transfer,Completed
89f6f856-0c6c-4fe7-8079-ce6fed752ece,CUST080,PROD005,2026-03-30,158.38,2,Credit Card,Completed
776668b9-4046-49eb-add0-94804c1f0c2d,CUST080,PROD009,2026-07-04,,1,Credit Card,Completed
3a810c37-8ae3-49d8-89e3-2b102945d1e9,CUST080,PROD004,2026-06-09,467.7,3,Bank Transfer,Completed
9a6cf40f-7010-4c60-89e9-55b7d93dd8fa,CUST080,PROD003,2026-05-28,352.06,3,Bank Transfer,Completed
649b0ed4-00fa-4cb5-ab55-75852576ff99,CUST080,PROD007,2026-04-12,181.57,1,Bank Transfer,Completed
7e5daea3-a8b9-4111-b8dc-f8affa879b13,CUST080,PROD006,2026-05-02,$280.01,1,Bank Transfer,Completed
4e2d829c-1b9a-4b1b-8ae7-190f24866b5b,CUST080,PROD009,2026-03-01,,1,Credit Card,Completed
9faf6316-41af-4cec-9263-a7fe1d9d64cc,cust080,PROD010,2026-06-21,77.0,3,PayPal,Completed
b3f52c7c-5b12-4591-9a4f-62d92d447bd2,CUST080,PROD010,2026-03-07,77.0,2,PayPal,Completed
8662abf4-fd8c-49d7-8801-a6b01d03c565,CUST080,PROD001,2026-04-22,90.71,3,PayPal,Completed
a455135f-8e80-4d0a-aecf-15b5fe363c21,CUST080,PROD005,2026-03-15,158.38,1,Bank Transfer,Completed
6d4e17ec-f219-418e-a75b-ce9fd12b643f,CUST080,PROD003,2026-02-28,352.06,,   CrEdIt CaRd   ,Completed
d7e38081-d7d7-4020-8c14-1176422231e5,CUST080,PROD007,2026-04-27,181.57,3,PayPal,Completed
a3f8ea70-afca-40b5-a955-3a8c6cea7815,cust080,PROD005,2026-04-07,158.38,2,PayPal,Completed
2c286d15-e828-45f3-ad50-3900718866b0,CUST081,PROD002,2026-04-04,204.84,3,Bank Transfer,Completed
43f899f2-0d2d-4e86-9d3b-f114b723b6b8,CUST081,PROD009,2026-02-10,,two,PayPal,Completed
237b08a5-483c-4b6e-8fef-f570243e643e,CUST082,PROD001,2026-07-05,90.71,2,   CrEdIt CaRd   ,Completed
c7b6df3f-a035-4a4a-acc6-125132b05a6f,CUST082,PROD010,2026-03-06,77.0,3,PayPal,Completed
6fe277fd-6857-4beb-ba39-377909b8446f,CUST083,PROD005,2026-04-03,158.38,2,Bank Transfer,Completed
c9bc57ed-5f4a-46f9-9bad-cead610536c7,CUST083,PROD001,2026-07-17,90.71,2,Bank Transfer,Completed
52a062cf-680b-40c9-adae-7502550fcfb6,CUST083,PROD009,2026-05-31,,3,Credit Card,Completed
0550a13c-3ddb-4dc5-8419-920df8c17c49,CUST084,PROD010,2026-05-01,77.0,3,Bank Transfer,Completed
3348fecb-ca1b-47de-96ce-bb6cabce47db,CUST084,PROD003,2026-06-06,352.06,2,PayPal,Completed
120b1b2d-99e2-45e0-9641-3cc9aa8d2433,CUST084,PROD004,2026-03-26,467.7,3,Bank Transfer,Completed
8107e9fc-a23b-4321-8f37-a33d64321e17,CUST084,PROD010,2026-05-25,77.0,1,PayPal,Completed
06ebcf72-d502-4619-83d0-6dd10cacd69d,CUST084,PROD008,2026-02-28,237.46,3,PayPal,Completed
216eb2d5-3947-4391-8b93-f392318f66dc,CUST084,PROD010,2026-03-08,77.0,2,Credit Card,Completed
126f7c98-8864-41fe-b893-93fea8db9a38,CUST084,PROD005,2026-05-28,158.38,3,   CrEdIt CaRd   ,Completed
325aa9ff-57cf-4aab-aadb-0357bf3c3f12,CUST084,PROD004,2026-05-04,467.7,2,   CrEdIt CaRd   ,Completed
06d4d900-9ff7-4e53-90bb-bb038b001de8,CUST084,PROD009,2026-06-15,,two,Credit Card,Completed
91f1851f-0289-4966-94ca-8ecdab94d2ad,CUST084,PROD007,2026-01-20,181.57,,   CrEdIt CaRd   ,Completed
438b9316-55e1-4445-a402-5a2d56a95eeb,CUST084,PROD008,2026-03-19,237.46,3,Bank Transfer,Completed
3d2e54e5-3f9e-4423-961b-a1fdb6df51ca,CUST085,PROD009,2026-02-14,,3,   CrEdIt CaRd   ,Completed
df2c7f4a-9666-4e18-beb6-8dbe7ce011d4,CUST085,PROD004,2026-02-10,467.7,3,Credit Card,Completed
244a4363-06c4-4587-83c1-b80fc68f9678,CUST085,PROD010,2026-03-04,$77.0,3,PayPal,Completed
60193616-208b-4d54-b58c-5a54515487ee,CUST085,PROD001,2026-06-06,90.71,3,   CrEdIt CaRd   ,Completed
7f31effc-228c-4a97-a5d4-75f54163f3b4,CUST085,PROD010,2026-04-08,77.0,2,Credit Card,Completed
aa43ce49-e4fc-4527-9b41-e70b2148db5a,CUST085,PROD008,2026-05-27,237.46,2,PayPal,Completed
8876c769-b61e-42cc-8b9d-54b4d0e46141,CUST085,PROD005,2026-06-04,158.38,1,Credit Card,Completed
b70441e0-a4cd-4ab2-a56f-e67aa5de7b6f,CUST085,PROD010,2026-06-17,77.0,3,Bank Transfer,Completed
faca61e5-3c0c-46af-aca1-596ccd86fd52,CUST085,PROD008,2026-04-16,237.46,2,Bank Transfer,Completed
5b449a2b-1676-434c-824a-320cb2d04b4c,CUST085,PROD010,2026-03-28,77.0,2,Bank Transfer,Completed
57dec9d8-1e9c-4f3b-87ff-5d4a9e597569,CUST085,PROD007,2026-05-28,181.57,2,Bank Transfer,Completed
0a03eb44-00b4-4e9f-9b0b-ea6ae1130800,CUST085,PROD005,2026-07-06,$158.38,1,Credit Card,Completed
ed2266b6-35a2-484d-ab15-8f7f62900259,CUST086,PROD008,2026-03-18,237.46,1,Credit Card,Completed
cf453a16-4871-48f2-be1b-8e84101e94ff,CUST087,PROD009,2026-03-07,,2,Credit Card,Completed
f5048564-c068-41be-8695-1483ab46c2db,CUST087,PROD004,2026-05-20,467.7,2,Credit Card,Completed
6dc9c2a2-2bb4-41bc-97e6-e7970121c2c9,CUST087,PROD003,2026-05-26,352.06,3,Credit Card,Completed
1abfc34e-90d5-46cc-8bf4-092821f3faea,CUST087,PROD006,2026-05-01,280.01,3,   CrEdIt CaRd   ,Completed
df43f01c-ad3c-46e4-a700-1eac447fd82b,CUST087,PROD003,2026-04-22,352.06,,PayPal,Completed
e18a3ca2-62ef-44c2-aa0c-7726db8eee4f,CUST087,PROD007,2026-07-10,181.57,1,   CrEdIt CaRd   ,Completed
3c51c6a0-8c8d-4648-9d3e-ff9377fd4002,CUST087,PROD003,2026-05-27,352.06,3,   CrEdIt CaRd   ,Completed
9ab92023-9387-43f7-9ae9-25104e964e69,CUST087,PROD004,2026-02-01,467.7,3,PayPal,Completed
3270fbe4-610a-40e2-a407-98eae310e446,CUST087,PROD003,2026-02-19,352.06,1,   CrEdIt CaRd   ,Completed
a8fbd1d3-fabd-4176-9783-94f94ffb9c63,CUST088,PROD010,2026-04-10,77.0,1,Credit Card,Completed
11d4443b-7b54-4e6b-b30c-8d2faf0fdcf7,CUST088,PROD004,2026-03-18,467.7,1,Bank Transfer,Completed
b79ee1fa-b20e-4fd2-a29b-615d225ed1f4,CUST088,PROD009,2026-02-19,,3,PayPal,Completed
bf8db2e2-26a6-4adb-a67e-d0f2faf48bfb,CUST088,PROD008,2026-07-13,237.46,2,   CrEdIt CaRd   ,Completed
36854a29-cbe9-48eb-a143-d038a046e4f2,CUST088,PROD002,2026-02-06,204.84,1,Bank Transfer,Completed
b9fb1df7-6ba5-48ae-92a8-1e5dde97c0c2,CUST088,PROD010,2026-04-09,77.0,1,PayPal,Completed
d660c213-03c6-4e49-a328-953debf7ace2,CUST088,PROD009,2026-03-09,,2,   CrEdIt CaRd   ,Completed
c63b8152-c598-4bec-8fe3-b67b95b0f02d,CUST088,PROD001,2026-05-07,90.71,2,PayPal,Completed
0d63948e-70c5-478b-adc1-ab301d630de3,CUST088,PROD003,2026-07-10,$352.06,3,PayPal,Completed
b6d0c938-daaa-4db5-b097-0de716387403,CUST089,PROD005,2026-04-15,158.38,2,Bank Transfer,Completed
e0e29ff7-5460-4970-804f-46a3e35a2d4e,CUST089,PROD005,2026-04-18,158.38,3,PayPal,Completed
388cae24-ba40-46f1-9423-90409dbbec08,CUST090,PROD002,2026-06-12,204.84,3,   CrEdIt CaRd   ,Completed
b218747f-91ea-451d-bb8f-b7fa4e2d0ff0,CUST090,PROD005,2026-03-12,158.38,2,Bank Transfer,Completed
a9926e41-fd20-43ea-9285-f3d04ecab426,CUST090,PROD010,2026-06-22,77.0,2,Credit Card,Completed
f16a60c2-ea4a-42aa-9e51-ee69571d10ee,CUST090,PROD008,2026-05-05,237.46,1,PayPal,Completed
97143211-56a5-4549-bb8d-d0a2238b7602,CUST090,PROD007,2026-05-14,$181.57,1,   CrEdIt CaRd   ,Completed
1aa40b46-5058-4297-bed4-dc1fc3308608,CUST090,PROD004,2026-03-08,$467.7,2,   CrEdIt CaRd   ,Completed
871dd7af-e1b6-47d7-8507-9f5bc056e2ae,CUST090,PROD010,2026-06-30,77.0,1,PayPal,Completed
3cf4f690-9f02-40fc-8d1e-a723cb308441,CUST090,PROD005,2026-02-03,$158.38,3,   CrEdIt CaRd   ,Completed
fdf43dcd-2563-48b3-858b-93370bbcb391,CUST090,PROD002,2026-02-27,204.84,3,   CrEdIt CaRd   ,Completed
f70d618b-155f-4fca-b34c-1de6822afd53,CUST090,PROD003,2026-01-24,$352.06,2,PayPal,Completed
3a34c0b0-2c1e-4673-b780-265f22f55fe8,CUST090,PROD001,2026-02-17,90.71,1,   CrEdIt CaRd   ,Completed
276161f5-600b-4892-9df2-9ac3ba78399c,CUST090,PROD001,2026-06-09,90.71,2,Credit Card,Completed
1a81470c-e8b5-4c22-985d-f32d3fe9a706,CUST090,PROD005,2026-04-18,158.38,2,Credit Card,Completed
b5dc912e-6765-4a03-9e7d-07bd5a36d7ec,cust090,PROD002,2026-05-25,204.84,2,PayPal,Completed
257a0389-0782-4809-a3cf-bf64653ebcec,CUST090,PROD007,2026-05-29,181.57,2,   CrEdIt CaRd   ,Completed
a5e2e116-30ff-4879-a4bf-5cec841c6fae,CUST090,PROD010,2026-03-02,77.0,3,   CrEdIt CaRd   ,Completed
dbd144e6-f772-4967-b96a-cf6abbaaabb5,CUST091,PROD007,2026-03-21,181.57,3,   CrEdIt CaRd   ,Completed
d5cf15a1-7541-451a-b213-ed0eca1282ba,CUST092,PROD008,2026-03-14,237.46,1,PayPal,Completed
838393f7-e221-4fa0-b0bb-7c569b41b186,CUST092,PROD007,2026-02-11,$181.57,2,Credit Card,Completed
7fb2aee8-265a-475e-a57f-f098b3c0b906,CUST092,PROD010,2026-02-02,77.0,2,Bank Transfer,Completed
a5771c50-dfe8-4318-aa31-6e024b5cc4f4,CUST092,PROD009,2026-05-11,,1,Credit Card,Completed
69f8f394-3817-4525-8278-0912135878a7,CUST092,PROD009,2026-03-21,,1,PayPal,Completed
01573767-59e6-4ec5-bb00-af8a28a23dde,CUST092,PROD005,2026-04-30,158.38,3,PayPal,Completed
1a023047-685f-4edd-b250-bcbc9241350c,CUST092,PROD005,2026-05-09,158.38,2,   CrEdIt CaRd   ,Completed
35dec7fa-aed4-42e0-b7aa-1936f63b0a71,CUST092,PROD003,2026-04-06,352.06,1,PayPal,Completed
3d947332-f689-4cf5-b479-dafdd7389f36,CUST093,PROD010,2026-04-06,,3,Credit Card,Completed
dbf04a1e-2d64-4691-980f-d1196d653bb6,CUST093,PROD010,2026-01-20,77.0,1,PayPal,Completed
5a54ffca-fc82-4e00-9bac-7e8cd820b077,CUST093,PROD001,2026-06-07,,3,PayPal,Completed
10706a83-5e20-442e-95a4-581401fb5d36,CUST093,PROD005,2026-02-13,158.38,1,Credit Card,Completed
1426fb59-c150-43f5-816c-88c452c893e6,CUST093,PROD010,2026-05-27,77.0,,Bank Transfer,Completed
0eb9acfa-af71-4d51-b426-a55d511ca003,CUST093,PROD007,2026-07-03,181.57,1,   CrEdIt CaRd   ,Completed
67e04864-c3a4-4d83-95f1-6494d09c3ace,CUST093,PROD004,2026-01-24,467.7,2,   CrEdIt CaRd   ,Completed
2edb9f72-2bf9-4d6d-b8f3-90147f2371d3,CUST093,PROD010,2026-06-05,77.0,3,PayPal,Completed
b7fc99d6-6fed-41dc-97fb-529609ef3f50,CUST093,PROD005,2026-01-31,158.38,3,Bank Transfer,Completed
e1c9074f-3acc-427b-8dd3-4f18c145152a,CUST093,PROD004,2026-01-28,467.7,3,   CrEdIt CaRd   ,Completed
c23158c9-e99d-40f9-bd6a-835075813100,CUST093,PROD009,2026-05-10,,3,Credit Card,Completed
d680f795-825d-4b89-8b82-40255c7143e3,CUST093,PROD008,2026-05-12,237.46,2,Bank Transfer,Completed
737b5136-edf0-4efd-bdc7-804385ded066,CUST094,PROD010,2026-03-14,77.0,2,   CrEdIt CaRd   ,Completed
5cf43197-9f6d-4cdc-a804-67d4d4555055,CUST095,PROD009,2026-06-22,,1,PayPal,Completed
6317a480-0b1d-4d7d-98ba-5f7abf8ef5e6,CUST096,PROD010,2026-07-09,77.0,2,Credit Card,Completed
deb74f61-3d3e-4961-8a1a-f0a3be44056c,CUST096,PROD005,2026-02-14,158.38,1,Bank Transfer,Completed
94b90d4f-dc2d-48a1-a1c2-3e3618cc99fb,CUST096,PROD002,2026-05-23,204.84,1,PayPal,Completed
81e8ea3f-e6e9-43ef-bac5-e1cdf46101e7,CUST097,PROD005,2026-05-20,158.38,1,Bank Transfer,Completed
942860bd-9c12-4cdb-81ec-4d2b6d1c7744,CUST097,PROD001,2026-06-04,90.71,1,PayPal,Completed
ee509fd9-4a61-42fe-80ac-cf50354360c8,CUST097,PROD003,2026-03-11,$352.06,1,PayPal,Completed
13c4dbb9-f356-4c04-9613-5bece2cab826,CUST097,PROD008,2026-06-05,99999999,2,Credit Card,Completed
7a6411b8-3ba7-4eca-80c4-510a6c3662ea,CUST097,PROD009,2026-05-24,,1,Credit Card,Completed
0854f0e7-ac60-444a-bc1e-3e74b86e3ebf,CUST097,PROD004,2026-03-14,467.7,1,Credit Card,Completed
5d75347f-84fc-4468-a946-97bb5b2676ea,CUST097,PROD003,2026-04-14,352.06,2,Bank Transfer,Completed
e71f4d7b-70c1-4a05-909d-62b669729eb1,CUST098,PROD002,2026-01-28,,2,Credit Card,Completed
ae36ff6a-968d-4d9a-b516-8d24e26662cf,CUST098,PROD008,2026-02-09,237.46,1,PayPal,Completed
7a6bdfa2-c84a-471b-9cba-56036e931d98,CUST098,PROD010,2026-07-03,77.0,2,PayPal,Completed
92eb39c1-e769-40b5-bdfb-ebb53def4ebc,CUST098,PROD008,2026-03-06,237.46,3,   CrEdIt CaRd   ,Completed
85684d8b-9a1a-42f0-a4d0-e2d5de0d7b66,CUST098,PROD005,2026-06-18,158.38,2,Bank Transfer,Completed
1b907e03-632b-4fec-86c1-710787d1f193,CUST098,PROD008,2026-02-22,237.46,2,Credit Card,Completed
2841b3f2-fab3-4c2b-bb89-67b7e4520403,CUST098,PROD008,2026-03-13,237.46,2,Credit Card,Completed
8c1d52d3-aee6-412d-988b-1b156d2d5a5d,CUST098,PROD003,2026-03-25,352.06,1,Credit Card,Completed
d2c32be0-f348-478f-9a16-b472193c7fbf,CUST098,PROD002,2026-05-11,204.84,3,   CrEdIt CaRd   ,Completed
9911a20b-be39-4726-bfd6-483b36b6e5ed,CUST098,PROD002,2026-06-27,204.84,two,   CrEdIt CaRd   ,Completed
a5f6002b-4cde-4942-b634-65f529f6a4ce,CUST098,PROD001,2026-03-24,90.71,3,Bank Transfer,Completed
9fe8504f-41f9-425a-a6c6-d658f06d845f,CUST098,PROD007,2026-03-28,181.57,1,   CrEdIt CaRd   ,Completed
1c432731-3074-4770-8c2e-ec47d74b6808,CUST098,PROD008,2026-02-18,237.46,2,   CrEdIt CaRd   ,Completed
14c1aa69-20ca-45da-a605-aed27b318b62,CUST098,PROD006,2026-04-13,280.01,2,   CrEdIt CaRd   ,Completed
4a80e33e-24ac-408b-b872-ffd76751e31d,CUST098,PROD009,2026-07-13,,1,Bank Transfer,Completed
c06e8565-768b-4455-bbc7-76b6f33199b6,CUST098,PROD004,2026-04-03,467.7,1,Credit Card,Completed
f830012f-c4af-47ad-b552-d94adedd3e8b,CUST098,PROD009,2026-02-24,,1,   CrEdIt CaRd   ,Completed
0114beb1-489d-4e4e-a375-8ab11eee5ba6,CUST098,PROD010,2026-05-22,77.0,2,Credit Card,Completed
0e843423-fdf8-4d3c-8399-408385e5dded,CUST098,PROD003,2026-03-06,,2,   CrEdIt CaRd   ,Completed
887035b8-bd74-40ab-a6c4-5b7d53a57ad7,CUST098,PROD007,2026-04-26,181.57,3,Credit Card,Completed
eda260e6-d940-4df0-8b9e-815416c1b7b9,CUST099,PROD008,2026-06-02,237.46,2,   CrEdIt CaRd   ,Completed
31e2a187-f254-4af3-ae96-f997d6320700,CUST099,PROD002,2026-06-04,204.84,2,PayPal,Completed
2b179105-972b-49f9-9b43-f98b728e150e,CUST099,PROD010,2026-06-22,77.0,1,Credit Card,Completed
